Identity;RemoteHostName;BatchName;FinalSyncTimestamp;LargeItemsEncountered;TotalMailboxItemCount;TotalMailboxSize;TotalPrimaryItemCount;TotalPrimarySize;TotalArchiveItemCount;TotalArchiveSize;ItemsTransferred;BytesTransferred;ArchiveItemsTransferred;ArchiveBytesTransferred;ShardItemsTransferred;ShardBytesTransferred;SyncedItemCount;OverallDuration;TotalFailedDuration;TotalInProgressDuration;TotalQueuedDuration;TotalSuspendedDuration;TotalTransientFailureDuration;TotalStalledDueToContentIndexingDuration;TotalStalledDueToMailboxLockedDuration;TotalStalledDueToMdbReplicationDuration;TotalStalledDueToReadCpu;TotalStalledDueToReadThrottle;TotalStalledDueToReadUnknown;TotalStalledDueToWriteCpu;TotalStalledDueToWriteThrottle;TotalStalledDueToWriteUnknown
User-103;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:16;0;3047;427,18;3044;427,17;3;0,01;3449;517,45;7;0,08;348;35,37;0;377;0;81,8;0;308;0;0;0;0;0;0;0;0;0;0
User-104;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:38;0;275345;37705,63;137986;13675,12;137359;24030,51;296033;45608,08;137999;25032,27;15789;5753;0;357,8;0;100;0;293,2;1;0;0;0;0;0;10;1;11;0
User-105;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:14;0;61744;6313,19;61739;6313,16;5;0,03;63826;6787,39;8;0,1;1607;117,74;0;463;0;154;0;261,4;0;0;0;0;0;0;0;0;0;0
User-106;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:02;0;10585;3208,27;10582;3208,26;3;0,01;12203;3456,25;11;0,12;1383;138,64;0;961;0;305,2;2;567,2;635;0;0;0;0;0;0;0;0;0
User-107;ews-apac.psdaych.re;EXOMigration_APAC_W43_W42_APAC_EXC_20241023013225;11/09/2021 01:29;0;332337;33147,4;60260;13161,41;272077;19985,99;339589;35630,76;271577;21218,36;2800;262,84;0;977,4;0;573,2;0;243,6;103,6;0;0;0;0;0;0;0;17;0
User-108;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:49;0;56090;8801,89;56085;8801,87;5;0,02;58112;9638,66;7;0,08;1397;64,51;0;863,8;0;471;18;225,6;11;0;0;0;0;0;0;1;74;0
User-109;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:04;0;160304;30052,08;50755;17348,31;109549;12703,77;166826;32008,93;109951;13299,85;3328;552,55;0;348,2;0;108,8;1;188,8;1;0;0;0;0;0;0;0;0;0
User-110;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:18;0;34170;7788,01;34167;7787,99;3;0,02;36488;8209,62;6;0,08;1068;52,81;0;367,6;0;83,2;0;261,6;0;0;0;8;0;0;5;0;5;0
User-111;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;139453;23442,36;52656;10577,41;86797;12864,96;148991;25146,08;86603;13220,36;8709;843,06;0;391;0;140,6;0;202,8;0;0;0;0;0;0;0;0;0;0
User-112;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:18;0;10634;2391,21;10630;2391,19;4;0,02;12035;2874,23;8;0,09;682;245,99;0;366,6;0;71,2;0;353,8;0;0;0;0;0;0;0;0;0;0
User-113;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:54;0;13038;2735,1;13035;2735,09;3;0,01;27037;3563,94;3;0,05;13232;675,84;0;634;0;437,4;0;195,6;0;0;0;0;0;0;0;0;0;0
User-114;owa.psdaych.re;EXOMigration_EMEA_W41_D3_20241011071447;10/14/2021 8:33:26 PM;0;1144;168,85;1140;168,83;4;0,02;1275;179,78;5;0,06;116;1,55;0;188,6;0;114,6;0;120,2;0;0;0;0;0;0;0;0;0;0
User-115;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:01;0;54625;8816,37;54622;8816,36;3;0,01;57836;9252,81;5;0,06;3066;136,63;0;337,4;0;75,8;0;256,6;0;0;0;0;0;0;0;0;4;0
User-116;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:02;0;5170;680,14;5162;680,11;8;0,02;6765;756,82;16;0,08;959;28,55;0;354,4;0;74,4;0;280;0;0;0;0;0;0;0;0;0;0
User-117;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:03;0;45973;6046,69;45970;6046,67;3;0,01;48364;6642,02;5;0,06;1689;136,31;0;341;0;107,2;0;246,6;0;0;0;0;0;0;0;0;0;0
User-118;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:50;0;8792;564,27;8789;564,26;3;0,01;9889;671,77;7;0,08;940;27,03;0;341,6;0;1302;0;257,2;0;0;0;0;0;0;0;0;0;0
User-119;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:07;0;11920;683,1;11917;683,09;3;0,01;12488;784,91;5;0,06;676;35,93;0;360;0;143,2;0;216,8;0;0;0;0;0;0;0;3;0;0
User-120;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:52;0;159;8,48;156;8,47;3;0,01;381;17,56;3;0,05;181;7,45;0;465,4;0;323,6;0;96,2;0;0;0;0;0;0;0;0;0;0
User-121;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:48;0;1417;109,72;1414;109,71;3;0,01;1463;123,89;7;0,08;32;0,45;0;357,6;0;116,8;0;300,2;0;0;0;0;0;0;0;0;0;0
User-122;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;82680;9807,16;82677;9807,14;3;0,02;94266;15615,98;6;0,08;10925;5163,49;0;426,6;0;113,4;0;266,6;0;0;0;0;0;0;0;0;0;0
User-123;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:09;0;385;34,25;381;34,22;4;0,03;768;61,63;8;0,11;369;24,99;0;363;0;148,8;0;213,2;0;0;0;0;0;0;0;0;0;0
User-124;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:04;0;293;35,67;290;35,66;3;0,01;336;38,06;4;0,06;41;0,86;328;81;0;3;0;77;0;0;0;0;0;0;0;0;0;0
User-125;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;2061;254,93;2058;254,92;3;0,01;3382;400,51;6;0,08;456;13,39;0;585,2;0;247,8;0;290,8;0;0;0;0;0;0;0;0;0;0
User-126;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:01;0;62050;10730,43;62045;10730,02;5;0,41;65022;11349,97;8;0,49;2747;190,22;0;345,2;0;126;1;230;0;0;0;0;0;0;0;0;0;0
User-127;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:49:50 AM;0;104014;22132,88;103964;22131,23;50;1,65;105824;23196,73;56;1,91;595;14,28;0;552,2;0;133,6;0;409,4;0;0;0;0;0;0;0;0;6;0
User-128;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:05;0;1415;110,27;1412;110,26;3;0,01;1494;124,42;8;0,09;66;1,34;0;333;0;696;0;310,8;0;0;0;0;0;0;0;0;0;0
User-129;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:51;0;1363;109,8;1360;109,78;3;0,01;1401;122,79;4;0,05;36;0,7;0;121;0;726;0;1071;0;0;0;0;0;0;0;0;0;0
User-130;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:14;0;100476;11615,7;100470;11615,65;6;0,05;113685;14185,84;12;0,15;8171;835,4;0;383,8;0;107,2;2;275,4;7;0;0;4;0;0;0;0;284;0
User-131;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:14;0;3621;603,46;3618;603,44;3;0,01;4124;688,38;7;0,08;465;18,06;0;401,4;0;1405;0;317;0;0;0;0;0;0;0;0;0;0
User-132;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:14;0;4210;713,37;4207;713,36;3;0,01;4379;784,19;7;0,09;148;3,41;0;374;0;123,4;0;263,4;0;0;0;0;0;0;0;0;0;0
User-133;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:03;0;4166;1603,32;4163;1603,31;3;0,01;4470;1658,82;9;0,09;274;10,91;0;959;0;289,2;3;510,8;0;0;0;0;0;0;0;0;0;0
User-134;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:53;0;57670;17315,3;57666;17315,29;4;0,01;74831;27093,29;8;0,08;15812;8040,64;0;980,8;0;308,6;0;429,6;27;0;0;0;0;0;0;3;22;0
User-135;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:02;0;5269;697,98;5265;697,95;4;0,03;5409;741,19;6;0,09;120;2,68;0;322,4;0;110,4;0;224,8;0;0;0;0;0;0;0;0;0;0
User-136;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:44:57 AM;0;44112;4371,46;44107;4371,34;5;0,11;46714;5223,98;9;0,2;1768;584,16;0;523;0;212;0;315,4;0;0;0;0;0;0;0;0;0;0
User-137;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:05;0;2890;1607,23;2886;1607,21;4;0,02;3218;1656,28;14;0,14;254;10,4;0;931,2;0;299,8;0;578,8;1;0;0;0;0;0;0;1;0;0
User-138;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:44;0;15095;8165,89;9933;5076,6;5162;3089,29;20271;8815,19;5167;3144,97;3782;179,98;0;867,8;0;298,8;0;308,4;0;0;0;0;0;0;0;0;34;0
User-139;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:44;0;33065;10011,09;33059;10011,07;6;0,03;40121;11290,84;13;0,12;6218;928,72;0;1006,2;0;343,6;1;603;6;0;0;0;0;0;0;0;1;0
User-140;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:03;0;340382;56738,21;130557;15778,09;209825;40960,11;340744;58558,62;209826;42104,69;186;5,12;0;348,2;0;203,6;1;127,6;1;0;0;0;0;0;0;1;11;0
User-141;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:03;0;374;63,38;372;63,37;2;0,01;634;104,83;4;0,06;25;0,4;0;346,2;0;157,6;0;139;0;0;0;0;0;0;0;0;2;0
User-142;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:50;0;1579;123,34;1576;123,33;3;0,01;1695;139,9;7;0,08;98;1,74;0;343;0;88,6;0;269,8;0;0;0;0;0;0;0;0;0;0
User-143;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:06;0;7043;2794,67;7040;2794,65;3;0,01;7855;2899,22;9;0,1;709;17,39;0;966;0;407,2;1;379,4;0;0;0;0;0;0;0;0;8;0
User-144;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:37;0;42178;10904,64;42175;10904,63;3;0,01;42226;11287,84;7;0,08;98;1,69;0;864,8;0;525,8;0;295,6;1;0;0;0;0;0;0;0;8;0
User-145;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:42;0;33223;7961,64;33218;7961,62;5;0,02;114168;14648,95;10;0,09;80513;6452,91;0;1003,4;0;508,2;1;472,2;2;0;0;0;0;0;0;0;5;0
User-146;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:37;0;81327;22921,64;81325;22921,63;2;0,01;90802;24793,92;7;0,09;2740;75,13;0;846,2;0;525,4;1;199,4;4;0;0;0;0;0;10;0;43;0
User-147;owa.psdaych.re;EXOMigration_EMEA_W41_D3_20241011071447;10/14/2021 8:34:06 PM;0;1341;180,75;1338;180,73;3;0,02;1454;193,58;4;0,06;99;1,23;0;190,6;0;90,8;0;122;0;0;0;0;0;0;0;0;0;0
User-148;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:49;0;306;16,29;298;16,22;8;0,07;529;29,46;9;0,14;209;10,67;0;342;0;142,6;0;218,8;0;0;0;0;0;0;0;0;0;0
User-149;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:42:10 PM;0;68035;23586,34;55156;20024,61;12879;3561,73;81226;27902,22;12886;3767,6;7901;1957,88;0;1215;0;439,8;0;513,8;2;0;0;0;0;0;0;2;26;0
User-150;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:14;0;50;6,44;48;6,43;2;0,01;63;6,86;4;0,04;6;0,11;0;460;0;167;1;245,4;0;0;0;0;0;0;0;0;0;0
User-151;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;260;36,07;258;36,06;2;0,01;284;37,42;6;0,06;15;0,16;0;462;0;92,6;1;321,8;0;0;0;0;0;0;0;0;0;0
User-152;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:50;0;2753;270,21;2750;270,2;3;0,01;2875;287,64;7;0,08;113;2,99;0;349,2;0;1234;0;334;0;0;0;0;0;0;0;0;0;0
User-153;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:02;0;1238;316,92;1236;316,91;2;0,01;1272;334,57;4;0,06;26;0,41;0;309,8;0;141;0;167,8;0;0;0;0;0;0;0;0;0;0
User-154;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:45;0;70151;10677,77;70147;10677,75;4;0,02;71808;11221,27;11;0,13;1228;28,32;0;1009,2;0;393,8;1;491,2;0;0;0;0;0;0;0;0;20;0
User-155;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:09;0;49104;2924,51;49102;2924,49;2;0,02;50607;3406,91;5;0,09;1164;64,95;0;363;0;124;0;295,4;0;0;0;0;0;0;0;0;0;0
User-156;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:48;0;97628;19107,7;97625;19107,69;3;0,01;109987;20818,51;7;0,18;11557;817,4;0;638,2;0;369,6;0;251,4;1;0;0;0;0;0;0;0;5;0
User-157;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:05;0;6944;1253,56;6942;1253,54;2;0,02;9187;1423,7;6;0,1;864;35,25;0;341,6;0;99;0;301;0;0;0;0;0;0;0;0;0;0
User-158;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:07;0;261989;37972,01;21003;3851,59;240986;34120,42;275029;43226,89;241258;35599,06;9187;3306,15;0;352,2;0;168,2;1;134,4;1;0;0;0;0;0;0;0;0;0
User-159;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:46;0;114108;11300,07;114100;11299,77;8;0,29;119078;12563,58;12;0,38;4054;286,05;0;324;0;95,8;0;281;0;0;0;0;0;0;0;0;6;0
User-160;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;6699;512,34;6694;512,32;5;0,01;8012;597,66;6;0,06;1254;46,26;0;651,4;0;381,8;0;208;0;0;0;0;0;0;0;0;0;0
User-161;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:46;0;1612;134,99;1609;134,98;3;0,01;1822;157,38;4;0,06;208;8,49;1778;121,6;0;10;0;110,6;0;0;0;0;0;0;0;0;0;0
User-162;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:48;0;718;81,82;714;81,8;4;0,02;1094;109,11;9;0,1;318;20,3;0;353,4;0;62,4;0;289;0;0;0;0;0;0;0;0;0;0
User-163;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:09;0;394;59,63;391;59,61;3;0,01;650;76,8;6;0,07;236;15,15;0;364;0;149;0;195;0;0;0;0;0;0;0;0;4;0
User-164;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:09;0;71083;9035,77;61867;8111,36;9216;924,42;75863;10076,53;8572;906,61;3367;354,83;0;318;0;1367;0;258,6;1;0;0;0;0;0;0;0;8;0
User-165;owa.psdaych.re;EXOMigration_EMEA_W41_SR_Piaget_Fix_20241013021141;10/18/2021 8:34:23 PM;0;169928;14592,95;168269;14500,21;1659;92,74;195978;17520,46;1663;100,06;22249;1507,04;0;325,6;0;106,2;0;198,2;1;0;0;0;0;0;0;0;32;0
User-166;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:05;0;33258;6283,88;33255;6283,86;3;0,01;44381;7178,44;5;0,07;1513;71,63;0;325,4;0;177;0;206,8;0;0;0;0;0;0;0;0;0;0
User-167;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:37;0;2934;6050,33;2931;6050,31;3;0,01;4162;6185,47;8;0,08;1137;61,53;0;313;0;71,8;0;298,6;0;0;0;0;0;0;0;0;0;0
User-168;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:12;0;2313;391,15;2310;391,14;3;0,01;2740;477,83;9;0,1;387;33,3;0;371;0;1367;0;323,6;0;0;0;0;0;0;0;0;0;0
User-169;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:01;0;283674;39535,03;30110;8986,08;253564;30548,95;288622;41713,15;254941;31944,09;1422;371,05;0;349,8;0;85,4;0;241,2;0;0;0;0;0;0;10;0;3;0
User-170;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:46;0;43898;9373,55;43895;9373,54;3;0,01;65997;10627,59;7;0,08;21267;764,67;0;852,8;0;415,4;0;324,4;0;0;0;0;0;0;0;0;109,4;0
User-171;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:52;0;6126;340,73;6123;340,72;3;0,01;6637;422,92;7;0,08;427;30,57;0;350,6;0;103,6;0;296,8;0;0;0;0;0;0;0;0;0;0
User-172;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:36;0;4128;1394,69;4125;1394,67;3;0,01;4678;1439,87;10;0,1;380;7,27;0;893,6;0;342,8;1;493,2;0;0;0;0;0;0;0;0;1;0
User-173;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:55;0;31596;12028,38;31592;12028,33;4;0,05;36661;12756,72;10;0,13;3391;235,41;0;1014,4;0;507,6;3;330,4;1;0;0;0;0;0;15;0;1;0
User-174;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:45:55 AM;0;16367;7930,17;16363;7930,15;4;0,02;17499;8115,64;11;0,1;738;21,08;0;547,2;0;85,8;1;459,2;0;0;0;0;0;0;0;0;0;0
User-175;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:05;0;1392;113,03;1389;113,01;3;0,01;1420;125,98;4;0,06;25;0,75;1414;81;0;6;0;75;0;0;0;0;0;0;0;0;0;0
User-176;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:53;0;5789;595,96;5785;595,94;4;0,02;6639;654,04;5;0,07;735;26,91;0;659,2;0;475,2;0;212,4;0;0;0;0;0;0;0;0;0;0
User-177;owa.psdaych.re;EXOMigration_EMEA_W45_SRM1_20241104075222;11/09/2021 19:48;0;106076;16476,59;106072;16475,03;4;1,56;111535;18148,81;7;1,63;3484;350,38;0;306,8;0;120,4;0;230,8;0;0;0;0;0;0;0;0;13;0
User-178;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:43;0;93933;13184,93;93929;13184,88;4;0,05;97750;13974,37;7;0,13;2852;149,25;0;586,2;0;226,4;0;346,4;0;0;0;0;0;0;0;0;11;0
User-179;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:47;0;7302;605,58;5854;464,56;1448;141,01;8223;701,79;1453;150,85;839;40,81;0;340,6;0;67,8;0;262,2;0;0;0;0;0;0;0;0;0;0
User-180;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;97;9,33;94;9,32;3;0,01;245;12,63;7;0,08;130;2,52;0;323,8;0;106,2;0;261;14;0;0;0;0;0;0;0;0;0
User-181;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:46;0;1172;107,59;1169;107,58;3;0,01;1215;117,88;4;0,06;40;1,07;1205;116;0;5;0;110;0;0;0;0;0;0;0;0;0;0
User-182;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:49;0;109313;12763,61;26814;7099,92;82499;5663,69;124045;16031,83;82339;6036,2;9126;1967,04;0;599,2;0;147,6;0;370,2;1;0;0;0;0;0;0;0;2;0
User-183;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:46;0;80850;13923,01;80847;13923;3;0,01;85529;15171,61;6;0,08;2940;408,96;0;589,2;0;238;1;357;0;0;0;0;0;0;0;0;4;0
User-184;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;1025;109,17;1022;109,15;3;0,01;1206;125,65;7;0,08;154;8,58;0;584,2;0;163,4;2;372,2;0;0;0;0;0;0;0;0;0;0
User-185;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:35;0;11375;2315;11372;2314,98;3;0,01;14057;2542,79;8;0,09;2292;122,13;0;369,4;0;107,2;0;261,2;0;0;0;0;0;0;0;0;0;0
User-186;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:49;0;52449;3592,85;52446;3592,84;3;0,01;52639;3939,49;6;0,08;169;8,56;0;349,6;0;110;0;291;0;0;0;0;0;0;0;0;0;0
User-187;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:52;0;49788;4998,12;46628;4855,2;3160;142,91;52377;5692,35;3161;168,39;1722;221,1;0;317,2;0;172;0;232;0;0;0;0;0;0;0;0;0;0
User-188;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;74;10,61;72;10,6;2;0,01;99;11,37;5;0,05;17;0,33;0;462;0;175,2;1;297,6;0;0;0;0;0;0;0;0;0;0
User-189;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:27;0;136589;8936,69;136585;8936,68;4;0,01;143758;10243,94;8;0,08;6597;286,78;0;395,8;0;161,6;3;289,6;0;0;0;0;0;0;0;0;0;0
User-190;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:24;0;167070;11042,77;11669;846,7;155401;10196,07;181506;12765,62;155326;10906,99;14000;892,72;0;397,8;0;258;2;132,8;0;0;0;0;0;0;0;0;0;0
User-191;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:18;0;14358;1489,5;14353;1489,48;5;0,02;47166;3977;10;0,1;29287;1817,36;0;387,8;0;115,2;1;302,6;11;0;0;0;0;0;0;1;0;0
User-192;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:14;0;2880;813,7;2877;813,69;3;0,02;3621;891,23;9;0,11;704;36,09;0;374;0;669;0;367,2;0;0;0;0;0;0;0;0;3;0
User-193;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:16;0;336;46,11;334;46,1;2;0,01;361;48,12;3;0,04;18;0,33;0;390,2;0;83,8;0;253,8;0;0;0;0;0;0;0;0;5;0
User-194;owa.psdaych.re;EXOMigration_EMEA_W44_SR1_20241102050513;11/04/2021 20:05;0;105488;8697,68;105485;8697,67;3;0,01;105903;9764,35;5;0,07;182;1,5;0;176,2;0;95,8;0;1392;0;0;0;0;0;0;0;0;9;0
User-195;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:52;0;27;5,6;25;5,58;2;0,01;41;7,48;5;0,08;5;0,09;0;323,8;0;187;0;195,2;0;0;0;0;0;0;0;0;0;0
User-196;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:54;0;10881;1167,14;10878;1167,12;3;0,02;11895;1276,96;8;0,11;764;40;0;348,2;0;81;0;266,2;0;0;0;0;0;0;0;0;0;0
User-197;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:52;0;3597;343,55;3594;343,53;3;0,02;4724;422,81;8;0,11;1079;49,15;0;344,2;0;77,2;0;262;0;0;0;0;0;0;0;0;0;0
User-198;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:50;0;3402;221,99;3398;221,96;4;0,03;3514;250,32;5;0,08;109;2,49;3491;120;0;9;0;109;0;0;0;0;0;0;0;0;0;0
User-199;owa.psdaych.re;EXOMigration_EMEA_W41_D3_20241011071447;10/14/2021 8:34:04 PM;0;823;85,07;820;85,06;3;0,01;901;91,45;5;0,07;71;0,96;868;172,6;0;862;0;141,2;0;0;0;0;0;0;0;0;1;0
User-200;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:48;0;42458;7625,46;42454;7625,45;4;0,01;70611;18100,9;11;0,1;27099;10007,85;0;1009,2;0;427;0;487,6;1082;0;0;0;0;0;0;0;5;0
User-201;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:04;0;1578;158,37;1575;158,35;3;0,01;1782;178,89;7;0,08;174;3,79;0;327;0;77,6;0;248,4;0;0;0;0;0;0;0;0;1;0
User-202;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:18;0;76;10,77;74;10,76;2;0,01;92;11,31;4;0,04;9;0,11;0;463;0;118,4;1;356,4;0;0;0;0;0;0;0;0;0;0
User-203;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:40;0;113754;49861,44;34044;18436,87;79710;31424,57;115697;50934,94;79863;31797,8;245;7,07;0;316,4;0;106,4;1;251,4;0;0;0;0;0;0;0;7;8;0
User-204;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:17;0;637;62,8;635;62,79;2;0,01;681;67,46;4;0,04;37;1,43;0;943,4;0;680,8;0;216;0;0;0;0;0;0;0;0;0;0
User-205;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:14;0;162;18,69;160;18,67;2;0,02;195;19,92;4;0,05;19;0,21;0;461;0;138,4;0;276;0;0;0;0;0;0;0;0;0;0
